tconst	averageRating	numVotes
tt2351435	7.4	169
tt2427194	6.0	6
tt0152714	6.7	24
tt0747776	6.4	31
tt5289570	7.5	11
tt1393841	8.0	17
tt0580787	9.0	5
tt0114494	7.1	593
tt6971106	4.2	5
tt1711373	6.6	18
tt8526468	6.8	149
tt4524380	8.8	31
tt0067142	6.3	347
tt4295258	5.1	369
tt0646001	7.7	36
tt7811550	8.2	5
tt0092741	6.3	11
tt3766544	5.4	9
tt4229018	6.1	48
tt0216890	4.6	344
tt0337871	6.8	8
tt0036437	7.1	54
tt3750512	6.6	5
tt1326224	6.3	590
tt9144180	8.9	136
tt5056446	10.0	6
tt1589789	4.9	67
tt1720181	7.1	50
tt0777200	7.6	7
tt4417190	8.8	8
tt2565212	5.3	34
tt0581792	8.1	7
tt10594640	7.5	6
tt1078457	7.0	7
tt0810854	7.7	6
tt8067306	7.3	162
tt10234208	5.8	29
tt0633119	8.4	144
tt0541277	7.0	21
tt5036874	7.0	6
tt1275695	5.4	17
tt0524987	9.3	6
tt6334608	7.9	12
tt2146880	8.4	5
tt0364517	7.6	64891
tt1507265	7.2	217
tt11247692	5.2	11
tt2221007	6.8	10
tt7064820	7.0	8
tt1753703	6.2	10
tt5748102	6.3	2856
tt0166790	7.7	487
tt0067325	4.3	23
tt0395045	7.1	19
tt1757762	8.1	29
tt5751264	2.1	8
tt1508018	6.5	6
tt0604601	6.2	6
tt0381464	5.1	43
tt0657248	8.1	190
tt2259908	5.7	34
tt0678137	8.1	60
tt7664634	6.2	17
tt7500966	5.2	10
tt5213034	7.6	71
tt0063929	8.8	63097
tt1177118	6.5	8
tt2332793	3.6	10
tt0397232	6.3	29
tt0466601	7.9	8
tt0051872	6.8	27
tt0200588	6.6	365
tt0827855	7.8	43
tt0655556	6.8	5
tt10772960	8.7	6
tt1167311	8.0	37
tt3676826	7.5	223
tt9139614	7.9	19
tt4435172	7.8	5
tt7004292	8.7	7
tt1880840	7.2	10
tt7258386	8.4	5
tt0202097	4.7	49
tt2127431	9.6	49
tt5750634	8.5	98
tt1297097	8.5	6
tt0171827	7.8	72
tt0422441	6.5	8
tt1240964	8.0	8
tt0471746	6.2	29
tt0737669	8.2	6
tt1021010	8.1	27
tt1096691	8.1	40
tt7677222	8.0	511
tt7465704	5.7	333
tt0155435	6.8	159
tt10322312	8.7	530
tt6669780	8.4	8
tt0032861	5.1	8
tt0361682	6.8	63
tt0339950	4.2	6
tt0144716	7.4	9
tt0044549	6.5	15
tt1600766	5.0	7
tt4676000	6.3	7
tt2312810	8.4	10
tt1422590	6.1	11
tt2117522	7.6	21
tt3687002	4.5	10
tt2968892	7.2	5
tt0492443	7.6	315
tt0014231	6.3	11
tt1234274	7.7	7
tt5647854	5.1	14
tt8505702	6.2	18
tt0765461	5.9	625
tt1748264	6.4	7
tt2275946	6.6	32983
tt0697724	8.5	1446
tt4682900	7.4	23
tt0029624	6.3	80
tt4649390	7.0	219
tt5323452	7.3	6
tt8089056	8.9	32
tt0786926	5.2	8
tt4496426	8.6	5
tt1503470	6.2	5
tt1270790	7.1	8
tt0375638	7.6	87
tt5904600	7.7	15
tt1783352	8.1	60
tt1126298	3.1	10
tt3059132	7.7	10
tt6975606	6.8	46
tt1631810	6.7	34
tt5716338	7.5	197
tt1861964	8.9	7
tt4727522	10.0	6
tt3166826	6.4	8
tt7334820	6.8	6
tt0966803	8.6	5
tt5151558	6.9	152
tt1235471	9.5	11
tt9471156	7.6	7
tt0553370	7.5	57
tt1010372	7.3	27
tt4565426	9.1	12
tt0542996	6.3	6
tt0034787	6.7	10
tt1044230	6.8	19
tt2049467	8.9	18
tt2421374	5.3	55
tt0165776	5.2	125
tt1331543	7.2	11
tt0090866	6.4	2462
tt6807642	8.4	18
tt0094436	6.7	19
tt1628654	6.6	773
tt8253528	9.2	11
tt1682468	8.6	5
tt0155747	4.7	56
tt5906562	4.2	122
tt0673265	8.9	216
tt0090416	7.6	383
tt6399174	4.4	5
tt1299554	6.0	11
tt2859626	7.8	64
tt0135407	5.5	18
tt2566700	7.6	30
tt1136648	3.4	8
tt5320968	3.8	13
tt9061422	7.1	9
tt0220868	6.9	12
tt0366626	4.9	80
tt0446006	4.2	12
tt0422522	5.9	7
tt0076895	4.1	35
tt4062764	5.2	9
tt0538754	6.0	24
tt0745361	7.6	312
tt0110273	3.2	767
tt0594512	8.8	121
tt10483418	7.2	34
tt1954364	4.6	346
tt2963612	5.5	6
tt0179417	4.7	19
tt1517228	2.5	179
tt0901001	5.8	24
tt1813169	8.0	5
tt0011735	6.7	19
tt0282134	7.0	10
tt0385727	5.6	262
tt0280574	5.4	470
tt2398316	3.0	31
tt1256507	6.1	8
tt2833256	8.7	59
tt2245163	6.9	8
tt10149506	3.6	13
tt10771526	7.3	23
tt1753307	7.4	41
tt1924286	2.1	31
tt0360572	7.0	9
tt0492416	3.3	20
tt5671902	5.6	127
tt0192470	7.3	718
tt0705260	9.6	3309
tt0481052	6.6	18
tt0670385	8.1	47
tt1535510	7.8	10
tt1461149	7.2	19
tt9059694	8.2	5
tt2002679	7.8	18
tt1205537	6.2	117814
tt0500327	7.7	92
tt2161772	6.5	25
tt3560960	9.7	27
tt0750824	2.3	10
tt1236230	5.5	13
tt6829098	5.1	7
tt2013704	8.1	16
tt5642856	5.8	96
tt4588178	7.4	14
tt0056360	7.7	43
tt1365926	7.8	33
tt1095422	6.4	9
tt0686822	6.8	6
tt1606859	6.9	98
tt1536977	7.5	21
tt0040112	6.5	117
tt0761102	6.6	214
tt2056382	8.6	5
tt1413068	5.6	38
tt4224770	6.4	5
tt5437170	7.4	58
tt8222442	8.7	31
tt2290331	7.4	7
tt0102941	5.3	10
tt0247988	6.0	16
tt10545872	5.8	8
tt2084405	7.9	27
tt0058814	7.5	534
tt0083996	6.2	6365
tt1640741	7.7	422
tt10989728	8.5	22
tt0775088	4.8	8
tt0551624	7.8	8
tt0769244	6.7	81
tt0132716	6.3	7
tt4713746	7.8	296
tt0178202	4.8	12
tt5061180	7.0	5
tt5056086	6.6	11
tt0108071	7.3	34391
tt4703216	10.0	5
tt5811000	5.2	11
tt9081570	7.8	29
tt2480894	8.2	9
tt0042794	6.8	164
tt0042317	6.0	27
tt8195286	7.7	214
tt0690911	7.1	11
tt10617992	8.2	36
tt5273592	9.1	7
tt0160646	6.6	11
tt0596936	7.6	14
tt3308828	8.9	19
tt1550420	6.6	36
tt2827814	4.5	6
tt0849560	9.0	5
tt0710294	6.0	7
tt0064637	5.4	40
tt0060023	6.8	12
tt0738587	6.1	13
tt1808237	7.2	25
tt0644957	7.7	30
tt0075431	6.2	143
tt8633484	7.6	5
tt6329142	6.0	7
tt8840052	8.0	152
tt0896369	4.3	9
tt0283616	7.3	23
tt3738050	7.0	6
tt0590687	7.9	8
tt0007778	6.7	9
tt7525368	6.6	24
tt0536798	5.4	17
tt0751379	7.7	107
tt0277103	3.6	7
tt5098050	7.4	5
tt5937462	8.0	5
tt0910640	4.4	8
tt0194825	4.1	16
tt1275110	7.2	6
tt1929842	6.8	5
tt5505504	6.3	11
tt0068405	7.4	5
tt0693092	7.8	324
tt0149375	4.8	12
tt10001948	5.7	10
tt5259666	5.9	170
tt11251712	8.0	152
tt0577559	5.0	6
tt6972648	7.4	129
tt1337396	8.3	6
tt2054642	7.3	42
tt0587561	7.4	78
tt2583386	8.1	195
tt6035760	7.4	9
tt1401656	7.2	1998
tt2741132	8.4	249
tt8315814	6.6	5
tt0839735	8.2	25
tt2186171	6.3	6
tt0667010	5.2	5
tt0332021	4.6	158
tt0087560	6.7	23
tt0442763	4.6	5
tt9045162	8.4	8
tt0122213	6.2	198
tt0746882	6.8	9
tt0255416	8.1	13
tt8017212	8.1	36
tt0021533	5.6	685
tt0402476	8.9	9
tt6845682	7.5	6
tt5816154	6.1	27
tt11441744	6.5	17
tt0039188	5.7	210
tt2147633	9.7	19
tt0130313	6.3	27
tt1035029	8.0	124
tt1474277	8.0	5
tt0469925	6.9	66
tt3170900	6.9	1268
tt0063035	5.8	11560
tt1796318	9.6	7
tt2369546	8.0	6
tt10064444	7.1	14
tt0832517	6.7	893
tt4077416	5.7	7
tt0249086	5.8	12
tt4052924	9.1	16
tt3884018	7.2	8
tt0690923	7.3	12
tt0084269	6.3	298
tt5825436	7.2	544
tt0116657	8.6	5
tt1239800	7.4	5
tt1839596	7.7	36275
tt0881432	8.6	9
tt0331055	6.2	11
tt2088581	8.0	8
tt1483169	8.0	5
tt1015217	6.6	13
tt1266872	3.5	11
tt4884872	8.3	79
tt1038404	4.7	9
tt4236992	8.7	39
tt0711536	7.7	37
tt9628218	6.2	6
tt0484499	2.2	25
tt0158900	6.1	63
tt8450046	5.8	16
tt0187409	7.3	84
tt5283084	7.2	6
tt1587839	3.5	114
tt0313532	4.3	707
tt1809569	5.9	10
tt9323604	6.7	6
tt5729772	7.4	8
tt2112131	4.9	14452
tt0469148	4.3	11
tt1996283	9.2	18
tt8154840	3.9	8
tt0204680	8.5	35
tt0215852	7.4	16
tt5784522	8.8	8
tt1113602	7.7	14
tt2098700	8.2	13
tt0613550	8.2	18
tt10483490	5.2	5
tt11589938	6.2	6
tt2496734	6.9	11
tt1369736	7.2	6
tt0637055	7.2	13
tt0217241	6.3	6
tt0136496	6.6	10
tt2154386	2.6	9
tt3611408	7.6	8
tt4461770	7.4	17
tt1513049	10.0	6
tt0540794	6.4	7
tt7269624	7.2	14
tt0788306	8.4	101
tt0551792	6.5	28
tt0718673	1.5	6
tt3129920	5.0	37
tt1364576	2.8	5
tt0190703	9.0	4565
tt2167490	6.6	8
tt8403570	6.4	542
tt3259082	4.3	7
tt0039179	5.8	69
tt1329926	7.2	634
tt2063210	7.4	7
tt0092564	6.7	54
tt0682781	6.5	26
tt9080838	9.7	214
tt1553048	6.6	5
tt6753858	8.8	10
tt6183252	9.0	46
tt1732568	6.7	39
tt1301294	5.5	31
tt3863120	7.4	10
tt2557406	7.0	77
tt0839969	5.2	12
tt1669838	6.0	12
tt3273374	5.1	8
tt2147762	7.0	6
tt4245992	7.6	17
tt0891311	8.9	61
tt1794800	8.2	5
tt0101666	6.2	366
tt3312830	7.3	67042
tt0972797	6.5	15
tt0670871	4.4	8
tt1481507	5.8	38
tt5076990	8.6	5
tt8507322	7.3	40
tt6706404	5.7	29
tt1392608	6.8	5
tt3552326	6.6	15
tt1051424	7.5	19
tt0823034	8.0	35
tt1747430	9.8	36
tt0917957	7.4	11
tt1640570	2.9	209
tt10309574	6.5	169
tt4853930	6.3	874
tt1309559	3.0	31
tt10468394	6.6	9
tt4624724	3.5	150
tt0576563	6.0	8
tt0204761	5.7	1632
tt1055045	7.7	12
tt0577538	5.2	6
tt0680345	8.6	26
tt0828746	8.4	17
tt5476776	8.2	8
tt1352717	7.8	1621
tt0413918	7.8	13
tt1617611	8.3	57
tt0030812	7.1	111
tt0105683	5.2	32
tt0997649	8.9	7
tt0122654	7.2	26
tt0560291	8.2	64
tt0023906	7.4	44
tt0773738	6.0	8
tt0996464	8.5	8
tt0109430	6.2	164
tt4943864	8.0	11
tt0320435	8.2	6
tt0165236	5.1	32
tt0478010	5.7	89
tt0174470	8.3	483
tt0556730	7.8	15
tt0354593	7.1	814
tt2822810	7.6	22
tt1936334	7.1	35
tt2964494	7.6	78
tt0352331	6.0	5
tt1831487	8.0	755
tt8725884	6.4	7
tt0279779	7.1	477
tt0953054	7.0	5
tt1075325	6.9	17
tt0587000	7.6	7
tt1051343	5.2	6
tt4364876	4.3	152
tt0512480	8.6	243
tt6567162	5.4	7
tt1425299	6.1	13
tt1348613	8.9	28
tt0105464	5.8	183
tt0087836	7.1	23
tt6812256	7.9	36
tt1023854	6.9	148
tt0152576	3.6	10
tt9256644	8.8	109
tt1561043	8.6	17
tt7679700	7.5	50
tt2281487	6.1	10
tt0629018	7.9	45
tt9350418	8.4	358
tt0252398	6.3	23
tt0236219	7.2	5
tt3450482	5.8	6
tt0763190	7.4	46
tt5040642	8.0	118
tt1614611	6.8	8
tt5870916	7.3	103
tt7328418	6.5	10
tt0428276	6.2	8
tt0103811	4.5	81
tt1098056	5.4	5
tt7833666	8.4	19
tt1999268	8.6	5
tt0238298	7.0	10
tt0720938	8.4	29
tt2997218	8.0	117
tt1720685	7.3	28
tt1650473	8.2	5
tt1052678	6.9	9
tt0068246	4.6	649
tt5271198	4.7	6
tt7578294	6.7	9
tt0077438	6.6	521
tt11466824	10.0	6
tt4938830	6.5	35
tt1361660	7.3	32
tt2084822	7.1	39
tt2205683	6.6	17
tt6739554	9.6	7
tt0596366	7.1	37
tt0443345	2.7	89
tt1913336	5.8	5
tt1079303	6.2	6
tt6194862	6.4	10
tt1617152	6.2	5
tt1276508	7.1	7
tt4712840	8.4	23
tt9088596	4.2	29
tt0313325	6.4	32
tt3556394	8.0	49
tt6340212	4.8	28
tt0579905	8.8	6
tt0061454	4.8	39
tt0981290	7.5	8
tt6492900	8.8	5
tt0498728	6.5	40
tt1719167	7.0	34
tt7227216	8.3	21
tt0545090	8.0	52
tt0137255	6.6	8
tt5931570	8.3	28
tt0312197	7.8	94
tt0190079	6.7	50
tt0611210	6.3	10
tt0217211	2.5	935
tt3770852	8.6	5
tt2915804	8.1	72
tt1594499	7.5	18
tt2883224	6.6	1209
tt5515896	6.8	5
tt0553409	7.3	82
tt6874794	5.5	15
tt4162064	8.2	4577
tt6163962	5.1	8
tt2058560	4.0	7
tt0144557	5.5	2421
tt1729508	8.0	6
tt1046876	8.4	7
tt7027092	5.3	1893
tt1102352	7.7	57
tt0118064	6.7	4043
tt2628968	8.6	8
tt1416887	8.1	13
tt0902552	8.2	746
tt0950681	5.7	7
tt0260294	7.4	27
tt3419744	6.9	16
tt5916882	9.2	2204
tt0556829	8.0	16
tt7349322	8.7	7
tt8135718	4.9	7
tt6032904	7.2	32
tt1315874	6.5	15
tt1977854	8.0	5
tt1281473	7.7	6
tt5726082	6.3	82
tt1809704	7.8	5
tt0056036	6.2	137
tt7938060	8.0	25
tt1849100	6.4	12
tt1422161	6.2	10
tt2119541	7.7	9
tt0965297	8.7	12
tt1001234	7.3	21
tt0854822	5.5	11
tt1118843	7.1	18
tt4860278	5.5	10
tt8446950	5.7	11
tt7034730	7.7	6
tt0274436	6.9	48
tt0678497	8.2	9
tt3857276	8.3	6
tt8257584	7.8	43
tt0472934	7.6	13
tt3043544	8.2	6
tt0389648	8.8	100
tt4351298	7.9	64
tt0590864	7.6	28
tt0576269	7.7	10
tt10888400	8.8	6
tt1877786	8.7	9
tt0433988	4.5	85
tt4360904	6.2	6
tt0041546	8.0	32824
tt0051635	5.3	59
tt0081026	6.9	8
tt0085076	5.3	18
tt7186788	8.7	7
tt8708388	7.7	78
tt0329822	8.8	12
tt4077554	9.4	41869
tt5926704	8.6	5
tt4527344	3.6	7
tt2198633	7.4	9
tt3530576	7.7	27
tt0103652	5.0	842
tt0175202	7.8	16
tt0862214	6.4	13
tt2392094	5.8	8
tt6098766	4.2	66
tt0625370	7.8	85
tt6821118	6.9	27
tt1978472	7.3	48
tt1769291	6.5	24
tt10207412	5.3	9
tt1039997	6.5	96
tt0370082	5.9	2829
tt0597050	6.6	32
tt0128006	6.6	7
tt1277345	8.8	6
tt0773855	7.5	141
tt7381632	7.7	606
tt1362686	8.5	16
tt1017665	7.9	34
tt9701070	8.0	10
tt1125737	7.6	36
tt5953740	7.7	100
tt7752696	8.0	5
tt0088493	6.8	92
tt0874712	3.9	9
tt0379304	9.2	30
tt1976126	5.8	12
tt0561350	4.9	7
tt3064298	6.8	46218
tt2552288	7.5	226
tt0235238	5.6	19
tt7795272	5.2	6
tt3374246	7.7	30
tt0660431	7.4	10
tt1926188	5.8	5
tt2164478	6.5	468
tt1658339	7.5	253
tt1550570	7.8	5
tt5444850	7.9	262
tt6737886	7.5	76
tt0316904	5.2	274
tt0062183	7.6	72
tt0331040	1.6	257
tt0344372	7.0	6
tt0657263	7.6	230
tt11170022	8.6	16
tt3126296	8.5	1322
tt2108585	7.3	9
tt0907886	8.9	20
tt0470054	5.9	14
tt3651272	5.0	7
tt2641826	6.9	64
tt0602012	8.5	21
tt0144530	4.1	16
tt0133958	7.7	84
tt3481484	4.1	7
tt5850588	7.2	79
tt0666617	8.1	15
tt2154080	3.2	10
tt0572264	8.6	874
tt1555250	7.4	11
tt0462074	5.7	6
tt7584642	8.3	45
tt7021650	8.9	14
tt3846860	7.4	5
tt0564248	6.8	29
tt0567587	7.0	32
tt3035594	8.4	19
tt0464213	7.8	72
tt0270971	7.1	792
tt5170548	8.6	5
tt3559430	7.9	15
tt0642359	7.7	300
tt0009212	5.8	8
tt0555833	8.0	12
tt0553109	5.8	16
tt2327867	7.0	20
tt0649157	6.7	18
tt6298116	8.5	10
tt6639066	7.0	255
tt0509378	9.9	51
tt8285754	8.4	5
tt0551573	8.0	6
tt0190298	7.8	5
tt3636914	6.7	77
tt1366694	7.3	9
tt0502796	7.7	335
tt4210448	6.7	7
tt6075414	6.3	18
tt6393558	7.3	20
tt0962051	7.8	6
tt0528359	7.5	46
tt4011320	7.1	15
tt0307919	6.1	1636
tt1787804	6.6	168
tt5343078	6.2	80
tt1278947	8.0	110
tt0155702	9.0	8
tt0385178	7.6	794
tt0271694	8.2	2254
tt0536249	8.7	7
tt3027110	7.7	20
tt0363677	5.6	7
tt7107486	6.8	86
tt2854508	8.0	7
tt0612413	7.2	24
tt1512800	8.0	85
tt2184398	6.5	295
tt1747736	6.4	19
tt1021040	7.8	13
tt0658037	7.5	544
tt0347930	8.6	81
tt2272670	6.7	6
tt1153100	4.6	1612
tt0022088	8.1	213
tt10417352	6.2	25
tt6759978	7.9	14
tt0614396	8.0	11
tt0211262	4.6	8
tt1346972	7.4	35
tt1858424	8.0	6
tt8387124	7.5	75
tt2927552	6.0	9
tt4839008	7.0	5
tt0667841	7.8	317
tt1528328	6.7	7
tt0995348	7.3	47
tt0541925	8.4	5
tt0508307	7.1	242
tt2318312	8.0	8
tt5083488	6.4	14
tt1267253	7.1	9
tt3344696	8.4	5
tt4767296	6.7	41
tt6614040	8.4	8
tt0272138	6.4	10
tt0710066	6.3	40
tt1832492	3.4	120
tt0882452	2.8	5
tt0209948	6.8	16
tt0436400	7.1	14
tt0763733	7.8	31
tt0533855	8.5	21
tt0160874	6.9	7
tt0577379	7.0	50
tt1075469	8.8	9
tt0335609	7.8	12
tt0369359	4.7	2143
tt2764964	6.2	116
tt4717646	7.7	7
tt2753744	6.2	5
tt0470048	6.0	7
tt4944062	8.0	77
tt0601490	8.2	26
tt0771308	7.7	35
tt8235966	2.3	319
tt1553387	5.4	13
tt0817373	6.9	22
tt5208858	9.0	1285
tt1126421	6.9	9
tt0102665	8.0	55
tt1461722	6.7	6
tt1476422	7.3	11
tt0958994	8.0	13
tt3596246	6.5	477
tt3204056	9.0	24
tt7334352	5.3	54
tt1682879	8.6	5
tt3813764	9.0	6
tt0154736	6.3	41
tt8773788	7.2	24
tt3899198	8.5	6
tt3382208	7.2	10
tt7759176	5.5	10
tt0151784	7.0	7
tt0303104	6.1	32
tt10811120	6.9	16
tt1512278	8.3	31
tt3198956	6.5	373
tt3317174	7.4	10
tt1010447	7.0	29
tt1043714	6.3	7148
tt11064632	7.0	50
tt8447304	8.1	34
tt1720601	4.8	4297
tt10936868	6.8	24
tt0612083	7.2	23
tt2397425	1.2	181
tt0446483	6.4	11
tt0709412	7.6	5
tt0585743	8.6	8
tt2170250	2.9	7
tt8477814	3.5	6
tt0476804	7.3	13
tt0230996	5.8	16
tt0989978	6.5	13
tt0637112	7.6	11
tt0102524	5.1	137
tt1004141	8.3	391
tt0764045	6.6	5
tt1188764	8.9	17
tt0731885	7.2	10
tt0373205	7.6	11
tt0277943	7.8	15
tt0210374	6.9	12
tt9225192	6.5	1087
tt0325982	6.0	127
tt4938374	5.1	2237
tt0206636	8.0	6322
tt0098792	7.0	23
tt0647342	9.0	5
tt5434932	5.5	10
tt0413957	7.2	136
tt1924091	6.9	11
tt0892610	8.2	68
tt0054392	5.1	129
tt0591668	7.6	33
tt5626374	5.7	26
tt0100262	6.1	603
tt1974989	8.0	9
tt8922840	6.1	102
tt0372842	7.8	8
tt0456188	8.0	6
tt3811244	4.4	474
tt0644333	7.6	31
tt2180003	7.7	175
tt6681516	6.4	289
tt0811727	7.7	285
tt2113592	7.0	7
tt0991349	8.3	14
tt7901352	6.9	137
tt7087776	6.8	9
tt2091674	9.5	6
tt3464516	8.6	5
tt4079630	9.1	30
tt0058745	6.3	1209
tt0024158	6.7	24
tt0472196	7.7	37
tt4748042	10.0	6
tt2009270	7.4	30
tt9162606	4.4	5
tt2266916	9.0	9
tt1706933	7.3	40
tt2375612	6.4	7
tt0620804	7.0	132
tt1873802	6.8	8
tt0457046	7.7	809
tt0897251	7.6	27
tt11228900	8.6	56
tt8830236	6.2	32
tt1465757	6.5	6
tt0940724	7.0	5
tt7111338	9.5	6
tt1346786	6.1	29
tt1529642	7.2	20
tt4169588	7.5	48
tt1847396	7.3	100
tt3274766	6.4	13
tt0161813	6.3	10
tt3376544	8.2	78
tt1907753	9.3	13
tt2397473	9.0	9
tt0539336	8.6	495
tt0100949	5.1	270
tt1045889	7.4	325
tt0078143	5.8	739
tt1975664	6.1	19
tt1450751	6.3	189
tt0049787	6.8	700
tt1773341	8.7	9
tt0436370	5.4	782
tt2210456	5.6	7
tt6722142	7.0	126
tt1999640	6.0	6
tt0135824	9.0	5
tt0751823	8.1	164
tt0445544	7.3	82
tt2136314	7.8	2437
tt1829012	5.3	20614
tt0978995	7.1	10
tt0242981	4.7	163
tt0081839	6.4	27
tt0419165	6.8	13
tt0147878	5.7	1098
tt2932382	6.5	6
tt1508669	7.0	41
tt2764634	6.8	5
tt4991396	4.9	52
tt8597034	8.1	13
tt1527029	6.5	13
tt0847772	6.5	39
tt1213277	6.7	7
tt1781843	6.7	2425
tt4909796	5.5	52
tt0837797	6.7	7
tt0861647	7.8	6
tt3950756	3.6	36
tt1722026	5.5	8
tt9841380	6.8	6
tt0463382	8.2	9
tt2634062	7.8	18
tt2441750	7.0	64
tt0755129	8.3	82
tt0094460	6.5	934
tt0450968	7.1	15
tt6256854	9.7	21
tt0516455	8.7	43
tt0035288	5.2	57
tt1032125	8.2	701
tt0530855	9.4	340
tt3828560	8.3	9
tt1519145	6.5	55
tt0589718	7.4	220
tt4386134	8.2	15
tt0117905	8.1	4430
tt0076541	7.3	54
tt5680614	7.9	10
tt10675802	8.2	6
tt0468461	3.4	1089
tt0127952	6.7	304
tt0941717	4.4	7
tt3316400	5.8	17
tt0577109	7.1	55
tt4471694	7.8	12
tt3690044	5.1	11
tt11218430	6.5	11
tt1023227	7.6	12
tt1693325	7.4	143
tt2602070	7.0	812
tt0040718	7.8	751
tt4364024	6.4	19
tt1051259	3.0	156
tt2378933	5.9	12
tt0288905	5.7	100
tt1473326	6.2	5
tt7704270	8.2	66
tt0194939	5.0	6
tt2640752	6.2	6
tt0394220	5.5	37
tt7612020	8.6	9
tt0102320	8.1	32
tt0185618	7.8	14
tt0096467	5.3	267
tt1728725	7.7	9
tt1305812	6.9	21
tt2286839	7.5	30
tt5202912	8.8	985
tt9844308	9.4	8
tt0298562	8.1	820
tt0104543	7.4	34
tt5805936	9.4	9
tt3435686	8.0	6
tt5370624	8.7	7
tt1946177	5.3	645
tt3894344	7.5	1951
tt8238312	6.4	8
tt7863042	3.7	31
tt2410808	8.1	41
tt0678017	7.5	12
tt1131725	6.5	13
tt0047561	7.1	237
tt5574150	8.7	11
tt0286544	6.8	40
tt0625535	7.3	12
tt6092004	9.5	100
tt0806192	9.4	5
tt2065757	8.1	37
tt3100628	9.3	6
tt10397864	7.3	14
tt11200406	3.4	7
tt0279305	7.3	27
tt0346919	5.5	13
tt6265596	9.4	7
tt1883258	8.2	5
tt1306181	4.7	12
tt1027640	7.1	137
tt1844780	8.5	6
tt7938588	5.9	1345
tt1034426	7.4	17
tt0780362	8.3	18408
tt0649208	7.6	150
tt0068219	2.6	8
tt0059348	7.7	1222
tt0716162	6.0	6
tt1223975	6.8	3022
tt0116528	7.4	449
tt0709829	6.2	69
tt0138587	6.1	910
tt1291085	7.3	9
tt0148196	2.9	11
tt0472106	5.8	129
tt0667694	7.2	6
tt1093394	5.0	29
tt0840218	6.8	130
tt0098333	4.4	1342
tt0360710	5.9	9
tt1493813	6.6	2124
tt2477594	9.0	8
tt8401356	7.9	7
tt0816959	8.0	12
tt5952306	6.8	533
tt0842018	7.3	13
tt7512852	9.2	15
tt0837461	8.5	312
tt0200525	6.4	17
tt8804874	7.3	6
tt2576522	6.8	1301
tt1700777	5.9	15
tt4793630	6.1	7
tt0071000	8.1	11
tt0922802	8.7	120
tt5375310	6.8	18
tt2698256	8.4	3776
tt11639102	7.2	5
tt3165554	8.1	29
tt0449657	7.5	17
tt4602602	7.0	5
tt0532604	9.4	18
tt3210650	6.4	5
tt1338644	3.8	11
tt11615912	8.8	6
tt0466745	5.6	913
tt1758686	7.4	18
tt1500920	8.4	12
tt0209471	8.2	29
tt1533449	7.3	6
tt0068414	4.0	1194
tt0945272	7.4	5
tt0629255	7.5	136
tt6053244	7.0	14
tt1075376	4.2	6
tt0174827	7.1	170
tt0914531	7.3	7
tt1781732	6.5	71
tt6789768	6.2	11
tt0550928	8.6	7
tt1037705	6.9	280224
tt0439547	6.8	4434
tt0747824	7.1	40
tt0314252	8.9	36
tt0902558	7.5	10
tt8347014	7.0	269
tt0016580	6.0	13
tt2564144	8.2	4301
tt0819059	8.5	144
tt8874714	8.4	10
tt7580424	1.8	11
tt1528796	7.3	27
tt0237257	7.8	50
tt0202430	7.8	1226
tt3197558	7.2	142
tt2345273	7.1	19
tt2625920	7.4	28
tt0708425	7.5	2397
tt0368849	7.2	12
tt1342142	4.8	6
tt0762803	6.6	78
tt0063032	7.7	12833
tt0135497	5.3	10
tt1015106	6.2	6
tt8090004	6.2	5
tt4368668	7.6	15
tt0158807	7.9	17
tt5878284	7.4	5
tt7390596	5.2	351
tt1011863	8.1	27
tt0808526	6.4	6601
tt0534089	5.7	7
tt1054850	8.0	1191
tt3962828	6.7	2245
tt0298382	6.8	138
tt1640756	7.6	428
tt0546962	6.2	65
tt1554545	7.3	10
tt3572774	8.0	9
tt0024002	7.2	13
tt2836568	8.2	10
tt0182594	7.0	21
tt0094970	4.7	124
tt0536750	6.5	17
tt0556622	8.7	10
tt11581796	6.2	12
tt3088244	8.5	8
tt0276218	6.7	289
tt0080267	6.9	16
tt1678964	6.9	7
tt1012904	6.4	49
tt1010735	5.2	17
tt8938746	7.5	6
tt3993128	4.2	5
tt1067354	5.5	8
tt5304672	7.7	31
tt0364235	3.8	19
tt9915084	9.8	6
tt7199796	5.4	386
tt6331638	8.8	5
tt0716093	6.5	6
tt0414575	7.9	32
tt2041328	5.7	69
tt7139628	7.2	5
tt4239374	7.1	13
tt1173851	6.4	5
tt0611597	7.2	52
tt0376883	6.3	60
tt0692459	2.5	22
tt7871724	6.4	18
tt3650246	7.2	14
tt6579924	7.0	11
tt1783406	7.2	32
tt1594409	6.2	22
tt0106862	6.8	14
tt3390572	8.1	47311
tt2081306	7.2	13
tt9335652	7.8	10
tt1081427	4.3	6
tt0106283	5.5	89
tt1173374	6.9	8
tt5369622	6.4	5
tt1031876	3.2	5
tt5564718	7.6	5
tt1839470	6.6	8
tt2624018	7.2	23
tt0066851	5.6	37
tt4559156	7.9	7
tt1417928	5.9	16
tt0033089	7.0	5
tt0406832	7.5	18
tt0266750	8.3	618
tt1043486	6.9	62
tt3362054	5.5	8
tt2159552	4.4	19
tt4114634	7.6	75
tt0446783	5.8	37
tt6711132	6.7	24
tt0594092	7.0	87
tt6051354	7.2	12
tt5094576	6.8	10
tt0656369	7.4	44
tt0452600	6.4	9
